date,year,month,quarter,day_of_week,is_weekend,is_holiday,covers,gross_revenue,cogs,gross_profit,labour_cost,fixed_ops_cost,operating_profit,gp_margin_pct
2022-12-14,2022,12,4,Wed,False,False,42,2408.5,808.71,1599.79,1197.49,168.87,233.43,66.4
2022-12-15,2022,12,4,Thu,False,False,42,2370.5,769.91,1600.59,1197.49,167.43,235.67,67.5
2022-12-16,2022,12,4,Fri,False,False,67,3443.5,1108.85,2334.65,1197.49,176.61,960.55,67.8
2022-12-17,2022,12,4,Sat,True,False,89,5807.0,1908.21,3898.79,1288.74,181.27,2428.78,67.1
2022-12-18,2022,12,4,Sun,True,False,106,6577.5,2134.4,4443.1,1288.74,186.64,2967.72,67.5
2022-12-19,2022,12,4,Mon,False,False,42,2038.5,647.77,1390.73,1197.49,166.0,27.24,68.2
2022-12-20,2022,12,4,Tue,False,False,43,2236.5,729.87,1506.63,1197.49,170.74,138.4,67.4
2022-12-21,2022,12,4,Wed,False,False,45,2955.5,942.1,2013.4,1197.49,172.17,643.74,68.1
2022-12-22,2022,12,4,Thu,False,False,33,2425.5,815.69,1609.81,1197.49,167.33,244.99,66.4
2022-12-23,2022,12,4,Fri,False,False,53,3136.5,1034.05,2102.45,1197.49,163.56,741.4,67.0
2022-12-24,2022,12,4,Sat,True,True,173,10638.0,3458.54,7179.46,1288.74,196.64,5694.08,67.5
2022-12-25,2022,12,4,Sun,True,True,139,9017.0,2945.89,6071.11,1288.74,194.51,4587.86,67.3
2022-12-26,2022,12,4,Mon,False,False,43,2782.0,931.11,1850.89,1197.49,167.79,485.61,66.5
2022-12-27,2022,12,4,Tue,False,False,39,2062.0,659.47,1402.53,1197.49,169.5,35.54,68.0
2022-12-28,2022,12,4,Wed,False,False,39,2106.0,654.64,1451.36,1197.49,167.54,86.33,68.9
2022-12-29,2022,12,4,Thu,False,False,50,2446.5,811.79,1634.71,1197.49,171.38,265.84,66.8
2022-12-30,2022,12,4,Fri,False,False,56,3956.5,1317.66,2638.84,1197.49,169.65,1271.7,66.7
2022-12-31,2022,12,4,Sat,True,True,163,10977.5,3633.16,7344.34,1288.74,196.38,5859.22,66.9
2023-01-01,2023,1,1,Sun,True,True,104,6160.0,2024.12,4135.88,1320.96,188.32,2626.6,67.1
2023-01-02,2023,1,1,Mon,False,False,33,2092.0,678.66,1413.34,1227.43,166.45,19.46,67.6
2023-01-03,2023,1,1,Tue,False,False,34,1868.5,603.15,1265.35,1227.43,163.22,-125.3,67.7
2023-01-04,2023,1,1,Wed,False,False,28,1746.0,572.92,1173.08,1199.1,160.21,-186.23,67.2
2023-01-05,2023,1,1,Thu,False,False,37,2385.0,797.62,1587.38,1227.43,167.82,192.13,66.6
2023-01-06,2023,1,1,Fri,False,False,58,3787.0,1242.75,2544.25,1227.43,173.09,1143.73,67.2
2023-01-07,2023,1,1,Sat,True,False,75,4328.5,1438.56,2889.94,1320.96,174.16,1394.82,66.8
2023-01-08,2023,1,1,Sun,True,False,64,3798.0,1238.7,2559.3,1320.96,169.85,1068.49,67.4
2023-01-09,2023,1,1,Mon,False,False,32,1735.0,556.01,1178.99,1227.43,166.26,-214.7,68.0
2023-01-10,2023,1,1,Tue,False,False,34,2311.0,755.49,1555.51,1227.43,165.59,162.49,67.3
2023-01-11,2023,1,1,Wed,False,False,32,2233.5,776.05,1457.45,1227.43,166.75,63.27,65.3
2023-01-12,2023,1,1,Thu,False,False,32,2097.5,669.35,1428.15,1227.43,164.76,35.96,68.1
2023-01-13,2023,1,1,Fri,False,False,41,2272.5,763.44,1509.06,1227.43,167.15,114.48,66.4
2023-01-14,2023,1,1,Sat,True,False,86,5720.0,1901.07,3818.93,1320.96,168.86,2329.11,66.8
2023-01-15,2023,1,1,Sun,True,False,59,3465.0,1112.72,2352.28,1320.96,167.0,864.32,67.9
2023-01-16,2023,1,1,Mon,False,False,33,1787.0,605.27,1181.73,1227.43,171.01,-216.71,66.1
2023-01-17,2023,1,1,Tue,False,False,29,1840.5,620.85,1219.65,1199.1,169.68,-149.13,66.3
2023-01-18,2023,1,1,Wed,False,False,30,1279.0,399.17,879.83,1227.43,160.89,-508.49,68.8
2023-01-19,2023,1,1,Thu,False,False,44,3386.5,1133.77,2252.73,1227.43,172.39,852.91,66.5
2023-01-20,2023,1,1,Fri,False,False,40,2026.5,671.75,1354.75,1227.43,167.73,-40.41,66.9
2023-01-21,2023,1,1,Sat,True,False,64,3835.0,1245.88,2589.12,1320.96,166.59,1101.57,67.5
2023-01-22,2023,1,1,Sun,True,False,76,4378.0,1401.43,2976.57,1320.96,177.25,1478.36,68.0
2023-01-23,2023,1,1,Mon,False,False,33,1939.0,641.89,1297.11,1227.43,166.04,-96.36,66.9
2023-01-24,2023,1,1,Tue,False,False,29,1357.0,422.34,934.66,1199.1,156.29,-420.73,68.9
2023-01-25,2023,1,1,Wed,False,False,33,1866.5,593.14,1273.36,1227.43,167.49,-121.56,68.2
2023-01-26,2023,1,1,Thu,False,False,38,2214.5,718.59,1495.91,1227.43,173.33,95.15,67.6
2023-01-27,2023,1,1,Fri,False,False,38,2225.0,731.98,1493.02,1227.43,170.61,94.98,67.1
2023-01-28,2023,1,1,Sat,True,False,79,5074.5,1637.65,3436.85,1320.96,173.38,1942.51,67.7
2023-01-29,2023,1,1,Sun,True,False,79,4503.0,1443.23,3059.77,1320.96,169.51,1569.3,67.9
2023-01-30,2023,1,1,Mon,False,False,27,1639.0,527.61,1111.39,1199.1,167.09,-254.8,67.8
2023-01-31,2023,1,1,Tue,False,False,34,2018.5,653.9,1364.6,1227.43,157.4,-20.23,67.6
2023-02-01,2023,2,1,Wed,False,False,34,2016.5,634.98,1381.52,1227.43,162.78,-8.69,68.5
2023-02-02,2023,2,1,Thu,False,False,32,1933.0,637.61,1295.39,1227.43,159.78,-91.82,67.0
2023-02-03,2023,2,1,Fri,False,False,54,3484.0,1143.03,2340.97,1227.43,165.41,948.13,67.2
2023-02-04,2023,2,1,Sat,True,False,86,5530.0,1781.41,3748.59,1320.96,175.22,2252.41,67.8
2023-02-05,2023,2,1,Sun,True,False,75,4465.5,1465.32,3000.18,1320.96,173.19,1506.03,67.2
2023-02-06,2023,2,1,Mon,False,False,31,1912.5,614.69,1297.81,1227.43,163.89,-93.51,67.9
2023-02-07,2023,2,1,Tue,False,False,33,1843.5,614.89,1228.61,1227.43,168.1,-166.92,66.6
2023-02-08,2023,2,1,Wed,False,False,39,2442.5,807.64,1634.86,1227.43,167.04,240.39,66.9
2023-02-09,2023,2,1,Thu,False,False,35,1711.0,561.44,1149.56,1227.43,159.36,-237.23,67.2
2023-02-10,2023,2,1,Fri,False,False,50,3059.5,1006.71,2052.79,1227.43,172.68,652.68,67.1
2023-02-11,2023,2,1,Sat,True,False,85,5260.5,1756.17,3504.33,1320.96,167.99,2015.38,66.6
2023-02-12,2023,2,1,Sun,True,False,84,5366.5,1703.84,3662.66,1320.96,170.62,2171.08,68.3
2023-02-13,2023,2,1,Mon,False,False,37,2310.5,758.15,1552.35,1227.43,161.38,163.54,67.2
2023-02-14,2023,2,1,Tue,False,True,45,2948.0,977.35,1970.65,1227.43,160.99,582.23,66.8
2023-02-15,2023,2,1,Wed,False,False,31,1521.5,494.98,1026.52,1227.43,165.69,-366.6,67.5
2023-02-16,2023,2,1,Thu,False,False,32,2191.0,716.42,1474.58,1227.43,159.62,87.53,67.3
2023-02-17,2023,2,1,Fri,False,False,50,2865.5,934.16,1931.34,1227.43,176.03,527.88,67.4
2023-02-18,2023,2,1,Sat,True,False,79,5330.0,1766.97,3563.03,1320.96,170.66,2071.41,66.8
2023-02-19,2023,2,1,Sun,True,False,74,4613.0,1526.95,3086.05,1320.96,172.48,1592.61,66.9
2023-02-20,2023,2,1,Mon,False,False,39,1869.5,619.22,1250.28,1227.43,162.87,-140.02,66.9
2023-02-21,2023,2,1,Tue,False,False,27,1238.5,396.41,842.09,1199.1,159.38,-516.39,68.0
2023-02-22,2023,2,1,Wed,False,False,31,1769.5,575.55,1193.95,1227.43,160.33,-193.81,67.5
2023-02-23,2023,2,1,Thu,False,False,37,1758.0,579.66,1178.34,1227.43,159.77,-208.86,67.0
2023-02-24,2023,2,1,Fri,False,False,42,2677.5,876.47,1801.03,1227.43,172.03,401.57,67.3
2023-02-25,2023,2,1,Sat,True,False,67,3724.0,1236.85,2487.15,1320.96,173.41,992.78,66.8
2023-02-26,2023,2,1,Sun,True,False,62,4126.0,1363.14,2762.86,1320.96,166.26,1275.64,67.0
2023-02-27,2023,2,1,Mon,False,False,36,1857.5,586.41,1271.09,1227.43,160.6,-116.94,68.4
2023-02-28,2023,2,1,Tue,False,False,35,1608.5,520.3,1088.2,1227.43,159.05,-298.28,67.7
2023-03-01,2023,3,1,Wed,False,False,32,1944.0,652.27,1291.73,1227.43,159.88,-95.58,66.4
2023-03-02,2023,3,1,Thu,False,False,41,2456.5,783.4,1673.1,1227.43,163.04,282.63,68.1
2023-03-03,2023,3,1,Fri,False,False,53,3371.0,1110.27,2260.73,1227.43,172.32,860.98,67.1
2023-03-04,2023,3,1,Sat,True,False,103,6624.5,2156.75,4467.75,1320.96,178.71,2968.08,67.4
2023-03-05,2023,3,1,Sun,True,False,77,4682.0,1537.63,3144.37,1320.96,172.63,1650.78,67.2
2023-03-06,2023,3,1,Mon,False,False,35,1773.5,578.24,1195.26,1227.43,162.82,-194.99,67.4
2023-03-07,2023,3,1,Tue,False,False,37,2115.0,666.3,1448.7,1227.43,167.43,53.84,68.5
2023-03-08,2023,3,1,Wed,False,False,42,2120.5,688.11,1432.39,1227.43,170.04,34.92,67.5
2023-03-09,2023,3,1,Thu,False,False,42,2079.5,673.7,1405.8,1227.43,152.77,25.6,67.6
2023-03-10,2023,3,1,Fri,False,False,56,3603.5,1207.09,2396.41,1227.43,167.55,1001.43,66.5
2023-03-11,2023,3,1,Sat,True,False,102,6270.5,2042.09,4228.41,1320.96,188.99,2718.46,67.4
2023-03-12,2023,3,1,Sun,True,False,82,5391.0,1737.36,3653.64,1320.96,181.24,2151.44,67.8
2023-03-13,2023,3,1,Mon,False,False,30,2002.5,641.23,1361.27,1227.43,166.1,-32.26,68.0
2023-03-14,2023,3,1,Tue,False,False,34,2276.5,739.98,1536.52,1227.43,147.76,161.33,67.5
2023-03-15,2023,3,1,Wed,False,False,36,2078.0,672.18,1405.82,1227.43,169.82,8.57,67.7
2023-03-16,2023,3,1,Thu,False,False,45,2285.5,736.15,1549.35,1227.43,167.37,154.55,67.8
2023-03-17,2023,3,1,Fri,False,False,54,2659.5,825.21,1834.29,1227.43,167.24,439.62,69.0
2023-03-18,2023,3,1,Sat,True,False,84,5110.0,1695.65,3414.35,1320.96,182.1,1911.29,66.8
2023-03-19,2023,3,1,Sun,True,False,73,4458.5,1480.0,2978.5,1320.96,167.83,1489.71,66.8
2023-03-20,2023,3,1,Mon,False,False,40,1946.0,609.36,1336.64,1227.43,166.43,-57.22,68.7
2023-03-21,2023,3,1,Tue,False,False,35,2084.0,674.55,1409.45,1227.43,154.03,27.99,67.6
2023-03-22,2023,3,1,Wed,False,False,37,2310.5,759.44,1551.06,1227.43,160.39,163.24,67.1
2023-03-23,2023,3,1,Thu,False,False,35,2632.0,862.15,1769.85,1227.43,177.13,365.29,67.2
2023-03-24,2023,3,1,Fri,False,False,62,3684.5,1212.28,2472.22,1227.43,175.73,1069.06,67.1
2023-03-25,2023,3,1,Sat,True,False,101,6466.0,2081.2,4384.8,1320.96,181.84,2882.0,67.8
2023-03-26,2023,3,1,Sun,True,False,78,4785.0,1525.86,3259.14,1320.96,167.17,1771.01,68.1
2023-03-27,2023,3,1,Mon,False,False,41,2822.5,915.14,1907.36,1227.43,160.2,519.73,67.6
2023-03-28,2023,3,1,Tue,False,False,35,2012.0,657.12,1354.88,1227.43,161.86,-34.41,67.3
2023-03-29,2023,3,1,Wed,False,False,41,2403.0,782.26,1620.74,1227.43,172.07,221.24,67.4
2023-03-30,2023,3,1,Thu,False,False,31,1665.5,540.81,1124.69,1227.43,171.46,-274.2,67.5
2023-03-31,2023,3,1,Fri,False,False,63,3619.0,1180.52,2438.48,1227.43,168.54,1042.51,67.4
2023-04-01,2023,4,2,Sat,True,False,104,5617.0,1832.98,3784.02,1320.96,183.28,2279.78,67.4
2023-04-02,2023,4,2,Sun,True,False,81,5182.0,1690.29,3491.71,1320.96,177.87,1992.88,67.4
2023-04-03,2023,4,2,Mon,False,False,36,2723.5,890.53,1832.97,1227.43,163.98,441.56,67.3
2023-04-04,2023,4,2,Tue,False,False,38,2217.0,717.19,1499.81,1227.43,160.99,111.39,67.7
2023-04-05,2023,4,2,Wed,False,False,41,2219.0,728.74,1490.26,1227.43,161.94,100.89,67.2
2023-04-06,2023,4,2,Thu,False,False,47,3213.0,1062.06,2150.94,1227.43,170.83,752.68,66.9
2023-04-07,2023,4,2,Fri,False,False,58,3638.5,1191.75,2446.75,1227.43,161.68,1057.64,67.2
2023-04-08,2023,4,2,Sat,True,False,97,7057.0,2297.57,4759.43,1320.96,185.18,3253.29,67.4
2023-04-09,2023,4,2,Sun,True,False,71,5680.5,1860.9,3819.6,1320.96,174.43,2324.21,67.2
2023-04-10,2023,4,2,Mon,False,False,45,2758.5,893.04,1865.46,1227.43,170.33,467.7,67.6
2023-04-11,2023,4,2,Tue,False,False,42,2278.5,725.09,1553.41,1227.43,168.91,157.07,68.2
2023-04-12,2023,4,2,Wed,False,False,37,1897.5,635.41,1262.09,1227.43,166.33,-131.67,66.5
2023-04-13,2023,4,2,Thu,False,False,43,2143.5,693.14,1450.36,1227.43,172.58,50.35,67.7
2023-04-14,2023,4,2,Fri,False,False,60,3308.5,1090.29,2218.21,1227.43,170.38,820.4,67.0
2023-04-15,2023,4,2,Sat,True,False,96,5959.5,1962.29,3997.21,1320.96,187.21,2489.04,67.1
2023-04-16,2023,4,2,Sun,True,False,100,6589.5,2187.54,4401.96,1320.96,182.57,2898.43,66.8
2023-04-17,2023,4,2,Mon,False,False,36,2036.5,669.51,1366.99,1227.43,173.98,-34.42,67.1
2023-04-18,2023,4,2,Tue,False,False,40,2930.0,963.46,1966.54,1227.43,171.03,568.08,67.1
2023-04-19,2023,4,2,Wed,False,False,44,2549.5,808.49,1741.01,1227.43,157.09,356.49,68.3
2023-04-20,2023,4,2,Thu,False,False,46,2573.5,827.16,1746.34,1227.43,165.12,353.79,67.9
2023-04-21,2023,4,2,Fri,False,False,61,3813.5,1264.72,2548.78,1227.43,161.3,1160.05,66.8
2023-04-22,2023,4,2,Sat,True,False,109,6712.5,2238.61,4473.89,1320.96,182.92,2970.01,66.7
2023-04-23,2023,4,2,Sun,True,False,87,5207.0,1687.32,3519.68,1320.96,180.07,2018.65,67.6
2023-04-24,2023,4,2,Mon,False,False,41,2451.0,788.76,1662.24,1227.43,161.64,273.17,67.8
2023-04-25,2023,4,2,Tue,False,False,45,2742.5,888.35,1854.15,1227.43,164.5,462.22,67.6
2023-04-26,2023,4,2,Wed,False,False,43,2872.5,939.89,1932.61,1227.43,172.61,532.57,67.3
2023-04-27,2023,4,2,Thu,False,False,50,3420.5,1106.16,2314.34,1227.43,174.38,912.53,67.7
2023-04-28,2023,4,2,Fri,False,False,56,3894.0,1291.54,2602.46,1227.43,168.88,1206.15,66.8
2023-04-29,2023,4,2,Sat,True,False,97,5676.5,1819.97,3856.53,1320.96,181.41,2354.16,67.9
2023-04-30,2023,4,2,Sun,True,False,86,5818.0,1886.13,3931.87,1320.96,180.81,2430.1,67.6
2023-05-01,2023,5,2,Mon,False,False,42,2774.5,906.13,1868.37,1227.43,164.55,476.39,67.3
2023-05-02,2023,5,2,Tue,False,False,38,2032.0,655.44,1376.56,1227.43,164.31,-15.18,67.7
2023-05-03,2023,5,2,Wed,False,False,44,2125.0,711.03,1413.97,1227.43,163.05,23.49,66.5
2023-05-04,2023,5,2,Thu,False,False,48,2631.5,875.84,1755.66,1227.43,167.44,360.79,66.7
2023-05-05,2023,5,2,Fri,False,False,55,3124.5,1017.89,2106.61,1227.43,182.91,696.27,67.4
2023-05-06,2023,5,2,Sat,True,False,102,6165.0,2010.35,4154.65,1320.96,180.97,2652.72,67.4
2023-05-07,2023,5,2,Sun,True,False,83,4720.5,1519.1,3201.4,1320.96,176.68,1703.76,67.8
2023-05-08,2023,5,2,Mon,False,False,37,2068.0,698.81,1369.19,1227.43,165.7,-23.94,66.2
2023-05-09,2023,5,2,Tue,False,False,28,1890.5,610.15,1280.35,1199.1,166.19,-84.94,67.7
2023-05-10,2023,5,2,Wed,False,False,41,2569.0,835.53,1733.47,1227.43,162.6,343.44,67.5
2023-05-11,2023,5,2,Thu,False,False,49,3043.0,998.87,2044.13,1227.43,178.46,638.24,67.2
2023-05-12,2023,5,2,Fri,False,False,61,3257.0,1037.27,2219.73,1227.43,164.15,828.15,68.2
2023-05-13,2023,5,2,Sat,True,False,95,5864.5,1918.06,3946.44,1320.96,178.79,2446.69,67.3
2023-05-14,2023,5,2,Sun,True,True,132,7984.0,2554.76,5429.24,1320.96,179.6,3928.68,68.0
2023-05-15,2023,5,2,Mon,False,False,37,1840.5,606.09,1234.41,1227.43,164.11,-157.13,67.1
2023-05-16,2023,5,2,Tue,False,False,39,1921.0,606.2,1314.8,1227.43,164.92,-77.55,68.4
2023-05-17,2023,5,2,Wed,False,False,51,3360.0,1087.27,2272.73,1227.43,168.06,877.24,67.6
2023-05-18,2023,5,2,Thu,False,False,50,3182.5,1040.78,2141.72,1227.43,163.29,751.0,67.3
2023-05-19,2023,5,2,Fri,False,False,57,3015.0,985.98,2029.02,1227.43,157.41,644.18,67.3
2023-05-20,2023,5,2,Sat,True,False,105,5867.0,1925.62,3941.38,1320.96,186.37,2434.05,67.2
2023-05-21,2023,5,2,Sun,True,False,104,6087.0,1979.32,4107.68,1320.96,171.29,2615.43,67.5
2023-05-22,2023,5,2,Mon,False,False,37,2224.5,713.67,1510.83,1227.43,165.25,118.15,67.9
2023-05-23,2023,5,2,Tue,False,False,46,3043.5,966.56,2076.94,1227.43,171.91,677.6,68.2
2023-05-24,2023,5,2,Wed,False,False,43,2289.0,736.84,1552.16,1227.43,160.81,163.92,67.8
2023-05-25,2023,5,2,Thu,False,False,51,3139.0,1024.27,2114.73,1227.43,161.86,725.44,67.4
2023-05-26,2023,5,2,Fri,False,False,67,4206.5,1344.93,2861.57,1227.43,169.75,1464.39,68.0
2023-05-27,2023,5,2,Sat,True,False,68,4314.0,1390.6,2923.4,1320.96,167.64,1434.8,67.8
2023-05-28,2023,5,2,Sun,True,False,85,5097.5,1673.17,3424.33,1320.96,185.21,1918.16,67.2
2023-05-29,2023,5,2,Mon,False,False,37,2269.0,737.17,1531.83,1227.43,161.42,142.98,67.5
2023-05-30,2023,5,2,Tue,False,False,44,2378.0,781.15,1596.85,1227.43,173.46,195.96,67.2
2023-05-31,2023,5,2,Wed,False,False,44,2647.0,887.1,1759.9,1227.43,169.29,363.18,66.5
2023-06-01,2023,6,2,Thu,False,False,58,3782.5,1265.27,2517.23,1227.43,175.88,1113.92,66.5
2023-06-02,2023,6,2,Fri,False,False,67,4244.0,1398.63,2845.37,1227.43,169.46,1448.48,67.0
2023-06-03,2023,6,2,Sat,True,False,119,6649.0,2135.98,4513.02,1320.96,180.61,3011.45,67.9
2023-06-04,2023,6,2,Sun,True,False,91,5741.5,1857.56,3883.94,1320.96,175.66,2387.32,67.6
2023-06-05,2023,6,2,Mon,False,False,47,2086.0,651.38,1434.62,1227.43,169.4,37.79,68.8
2023-06-06,2023,6,2,Tue,False,False,41,2155.5,696.88,1458.62,1227.43,164.27,66.92,67.7
2023-06-07,2023,6,2,Wed,False,False,49,2623.5,838.5,1785.0,1227.43,171.34,386.23,68.0
2023-06-08,2023,6,2,Thu,False,False,53,3153.0,1032.64,2120.36,1227.43,161.22,731.71,67.2
2023-06-09,2023,6,2,Fri,False,False,57,2926.5,923.37,2003.13,1227.43,159.34,616.36,68.4
2023-06-10,2023,6,2,Sat,True,False,102,6682.5,2191.93,4490.57,1320.96,182.78,2986.83,67.2
2023-06-11,2023,6,2,Sun,True,False,103,6543.5,2107.36,4436.14,1320.96,181.34,2933.84,67.8
2023-06-12,2023,6,2,Mon,False,False,43,2967.0,958.28,2008.72,1227.43,162.41,618.88,67.7
2023-06-13,2023,6,2,Tue,False,False,44,2737.5,871.66,1865.84,1227.43,163.68,474.73,68.2
2023-06-14,2023,6,2,Wed,False,False,45,2551.0,830.14,1720.86,1227.43,165.67,327.76,67.5
2023-06-15,2023,6,2,Thu,False,False,50,3154.5,1021.44,2133.06,1227.43,167.84,737.79,67.6
2023-06-16,2023,6,2,Fri,False,False,74,3820.0,1235.74,2584.26,1227.43,162.25,1194.58,67.7
2023-06-17,2023,6,2,Sat,True,False,102,5500.5,1773.22,3727.28,1320.96,174.7,2231.62,67.8
2023-06-18,2023,6,2,Sun,True,False,75,3857.0,1235.22,2621.78,1320.96,179.48,1121.34,68.0
2023-06-19,2023,6,2,Mon,False,False,49,3217.0,1054.65,2162.35,1227.43,166.5,768.42,67.2
2023-06-20,2023,6,2,Tue,False,False,37,2125.5,686.98,1438.52,1227.43,174.23,36.86,67.7
2023-06-21,2023,6,2,Wed,False,False,47,2949.5,984.11,1965.39,1227.43,168.61,569.35,66.6
2023-06-22,2023,6,2,Thu,False,False,55,3688.5,1223.27,2465.23,1227.43,169.12,1068.68,66.8
2023-06-23,2023,6,2,Fri,False,False,58,3566.0,1157.64,2408.36,1227.43,169.59,1011.34,67.5
2023-06-24,2023,6,2,Sat,True,False,111,6610.0,2159.03,4450.97,1320.96,179.94,2950.07,67.3
2023-06-25,2023,6,2,Sun,True,False,88,4965.0,1595.96,3369.04,1320.96,183.47,1864.61,67.9
2023-06-26,2023,6,2,Mon,False,False,45,2024.5,652.08,1372.42,1227.43,167.15,-22.16,67.8
2023-06-27,2023,6,2,Tue,False,False,44,2531.0,811.67,1719.33,1227.43,170.42,321.48,67.9
2023-06-28,2023,6,2,Wed,False,False,41,2687.5,891.36,1796.14,1227.43,169.03,399.68,66.8
2023-06-29,2023,6,2,Thu,False,False,50,3064.0,1019.33,2044.67,1227.43,171.56,645.68,66.7
2023-06-30,2023,6,2,Fri,False,False,65,3291.0,1044.65,2246.35,1227.43,177.8,841.12,68.3
2023-07-01,2023,7,3,Sat,True,False,116,7729.0,2501.67,5227.33,1320.96,185.96,3720.41,67.6
2023-07-02,2023,7,3,Sun,True,False,113,7145.5,2329.73,4815.77,1320.96,187.95,3306.86,67.4
2023-07-03,2023,7,3,Mon,False,False,54,3396.5,1102.83,2293.67,1227.43,174.15,892.09,67.5
2023-07-04,2023,7,3,Tue,False,True,59,3985.0,1315.63,2669.37,1227.43,167.81,1274.13,67.0
2023-07-05,2023,7,3,Wed,False,False,53,3469.5,1151.67,2317.83,1227.43,160.52,929.88,66.8
2023-07-06,2023,7,3,Thu,False,False,46,3431.5,1135.78,2295.72,1227.43,167.05,901.24,66.9
2023-07-07,2023,7,3,Fri,False,False,57,3657.0,1204.1,2452.9,1227.43,168.93,1056.54,67.1
2023-07-08,2023,7,3,Sat,True,False,123,7138.0,2270.8,4867.2,1320.96,181.09,3365.15,68.2
2023-07-09,2023,7,3,Sun,True,False,112,7427.0,2446.16,4980.84,1320.96,174.96,3484.92,67.1
2023-07-10,2023,7,3,Mon,False,False,43,2705.0,911.78,1793.22,1227.43,172.64,393.15,66.3
2023-07-11,2023,7,3,Tue,False,False,46,2841.0,956.54,1884.46,1227.43,165.94,491.09,66.3
2023-07-12,2023,7,3,Wed,False,False,49,2676.5,883.28,1793.22,1227.43,178.33,387.46,67.0
2023-07-13,2023,7,3,Thu,False,False,46,3225.0,1043.08,2181.92,1227.43,168.96,785.53,67.7
2023-07-14,2023,7,3,Fri,False,False,71,4385.0,1432.79,2952.21,1227.43,165.28,1559.5,67.3
2023-07-15,2023,7,3,Sat,True,False,122,7365.0,2392.2,4972.8,1320.96,192.39,3459.45,67.5
2023-07-16,2023,7,3,Sun,True,False,94,6301.5,2093.23,4208.27,1320.96,183.5,2703.81,66.8
2023-07-17,2023,7,3,Mon,False,False,48,2500.0,796.91,1703.09,1227.43,159.45,316.21,68.1
2023-07-18,2023,7,3,Tue,False,False,48,3068.5,1000.51,2067.99,1227.43,167.36,673.2,67.4
2023-07-19,2023,7,3,Wed,False,False,46,3513.5,1165.75,2347.75,1227.43,168.99,951.33,66.8
2023-07-20,2023,7,3,Thu,False,False,57,3389.5,1127.98,2261.52,1227.43,171.73,862.36,66.7
2023-07-21,2023,7,3,Fri,False,False,77,4062.5,1333.28,2729.22,1227.43,178.27,1323.52,67.2
2023-07-22,2023,7,3,Sat,True,False,103,5924.0,1925.77,3998.23,1320.96,167.29,2509.98,67.5
2023-07-23,2023,7,3,Sun,True,False,96,5741.0,1838.39,3902.61,1320.96,183.77,2397.88,68.0
2023-07-24,2023,7,3,Mon,False,False,47,2673.0,881.41,1791.59,1227.43,165.16,399.0,67.0
2023-07-25,2023,7,3,Tue,False,False,48,3339.0,1121.01,2217.99,1227.43,166.26,824.3,66.4
2023-07-26,2023,7,3,Wed,False,False,46,3290.5,1092.84,2197.66,1227.43,171.94,798.29,66.8
2023-07-27,2023,7,3,Thu,False,False,57,3307.0,1069.82,2237.18,1227.43,173.4,836.35,67.6
2023-07-28,2023,7,3,Fri,False,False,53,3172.5,1035.24,2137.26,1227.43,169.4,740.43,67.4
2023-07-29,2023,7,3,Sat,True,False,110,6850.0,2222.72,4627.28,1320.96,180.17,3126.15,67.6
2023-07-30,2023,7,3,Sun,True,False,82,5190.5,1666.88,3523.62,1320.96,176.71,2025.95,67.9
2023-07-31,2023,7,3,Mon,False,False,44,2643.5,850.07,1793.43,1227.43,157.83,408.17,67.8
2023-08-01,2023,8,3,Tue,False,False,45,2804.5,911.96,1892.54,1227.43,169.96,495.15,67.5
2023-08-02,2023,8,3,Wed,False,False,44,2768.0,906.07,1861.93,1227.43,168.93,465.57,67.3
2023-08-03,2023,8,3,Thu,False,False,48,3391.0,1119.78,2271.22,1227.43,174.91,868.88,67.0
2023-08-04,2023,8,3,Fri,False,False,61,4592.5,1490.15,3102.35,1227.43,164.31,1710.61,67.6
2023-08-05,2023,8,3,Sat,True,False,96,6212.0,2024.96,4187.04,1320.96,183.11,2682.97,67.4
2023-08-06,2023,8,3,Sun,True,False,92,5960.0,1950.86,4009.14,1320.96,178.21,2509.97,67.3
2023-08-07,2023,8,3,Mon,False,False,43,2867.5,945.3,1922.2,1227.43,167.76,527.01,67.0
2023-08-08,2023,8,3,Tue,False,False,45,2945.5,953.81,1991.69,1227.43,160.37,603.89,67.6
2023-08-09,2023,8,3,Wed,False,False,46,2535.5,807.3,1728.2,1227.43,173.62,327.15,68.2
2023-08-10,2023,8,3,Thu,False,False,54,3892.5,1268.3,2624.2,1227.43,165.74,1231.03,67.4
2023-08-11,2023,8,3,Fri,False,False,65,4156.0,1367.77,2788.23,1227.43,168.39,1392.41,67.1
2023-08-12,2023,8,3,Sat,True,False,108,6522.5,2167.4,4355.1,1320.96,187.11,2847.03,66.8
2023-08-13,2023,8,3,Sun,True,False,96,6127.5,2000.76,4126.74,1320.96,173.06,2632.72,67.3
2023-08-14,2023,8,3,Mon,False,False,51,2878.0,920.74,1957.26,1227.43,169.2,560.63,68.0
2023-08-15,2023,8,3,Tue,False,False,50,3675.5,1232.95,2442.55,1227.43,173.61,1041.51,66.5
2023-08-16,2023,8,3,Wed,False,False,41,2711.5,893.81,1817.69,1227.43,161.74,428.52,67.0
2023-08-17,2023,8,3,Thu,False,False,39,2142.0,705.81,1436.19,1227.43,173.49,35.27,67.0
2023-08-18,2023,8,3,Fri,False,False,55,3633.5,1195.23,2438.27,1227.43,173.49,1037.35,67.1
